id,views,appliesTo,url,language,question_title,question_author,question_createdAt,question_text,question_upvotes,answer_markedAsAnswer,answer_createdAt,answer_text,answer_upvotes
81fac5c7d2014ca7b49981098e36e414,1,"protect,Windows Defender,Installation/Deinstallation und Upgrade,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/windows-defender-aktiviert-sich-nicht-mehr-nach/f95aae87-567e-4cfa-b3a2-1c893b62a21e,de-de,Windows Defender aktiviert sich nicht mehr nach Wiederherstellung alter Windows 10 Version,EdgarZeisig,"4 Januar, 2018","Guten Tag,ich habe gerade eben das neuste Windows Update von meinem PC deinstalliert und die vorherige Windows 10 Version wieder installiert. Ich hatte Probleme mit der neuen Version, aber das ist jetzt nicht Gegenstand. Mein Problem ist nun, dass Windows Defender sich nicht aktivieren lässt. Im Windows Defender Security Center steht zwar dass ich geschützt bin. Auf der anderen Seite steht bei ""Viren- & Bedrohungsschutz"" der Bedrohungsdienst wurde beendet. Starten Sie ihn jetzt neu. Auf den Versuch hin ihn zustarten, mit der Schaltfläche direkt darunter, tut sich leider absolut gar nix. Nun habe ich Windows Defender Antivirus gestartet, dort sagt er mir ebenfalls, dass Echtzeitschutz aus ist. Wenn ich auf jetzt starten klicke kommt eine Fehlermeldung. Der Dienst konnte nicht gestartet werden.Das System kann die angegebene Datei nicht finden. Fehlercode: 0x80070002Ein Update für Windows Defender habe ich auch nicht, nur eben das neue gesamt Update ""Feature update to Windows 10, version 1709"".Ich hoffe ihr könnt mir eine Antwort auf mein Problem geben.Vielen Dank schon mal im Voraus",52,false,"5 Januar, 2018","Hallo Edgar,Normalerweise ist es ratsam, Windows zu aktualisieren. Du bist jedoch gerade zu einer früheren Windows-Version zurückgekehrt. Ist es eine Idee, einen Thread für das ursprüngliche Problem zu öffnen?Wir können versuchen, Windows Defender zu deinstallieren. Danach wird Windows Defender automatisch mit einem neuen Startup neu installiert. Anweisungen findest du indiesem Link. Der Fehlercode stimmt nicht mit deimen überein, aber die Vorgehensweise ist dieselbe.Lass uns wissen, ob es klappt.Mit freundlichen Grüßen,Gijs H.",2
ee38282dcfb94dffa254056fd344045b,43,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/virenscan-mit-kaspersky-rescue-disk-10/7c1c9fab-7ddd-411f-8338-ecb3ac30a86e,de-de,Virenscan mit Kaspersky Rescue Disk 10,KlausRadziej,"2 Februar, 2018",Wieso wird mein DVD-Laufwerk im Boot-Menue nicht angezeigt ?,0,true,"3 Februar, 2018","Hallo KlausRadziej,vielleicht bringt Dich dieser Link weiter.Sollte es nicht an Deinem Kaspersky Produkt liegen, melde Dich bitte wieder.",1
df836c30539741b2abe204e66db896f1,150,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/windows-defender-ide-ausschliessen/ee1ec3c2-eefa-499d-8626-9ca5d35f7ebf,de-de,"Windows Defender: IDE ""ausschliessen""",enisldic,"26 Januar, 2018","Ich benutze regelmässig unter Windows 10 eine IDE zur Entwicklung von Embedded Software. Ich habe festgestellt, dass diese IDE wesentlich schneller läuft, wenn ich in Windows Defender den Echtzeitschutz deaktiviere. Ich möchte aber nicht ständig den Echtzeitschutz deaktivieren. Deshalb kam ich auf die Idee, den Prozess, der mit der IDE verbunden ist, vom Windows Defender auszuschliessen. Diese Idee habe ich so umgesetzt:Windows Defender Security Center öffnen""Viren- & Bedrohungsschutz"" öffnen""Einstellungen für Viren- & Bedrohungsschutz"" öffnen""Ausschlüsse"" öffnen""Ausschluss hinzufügen"" klicken""Prozess"" klickenPfad inkl. Dateiname der *.exe-Datei eintragen, mit welcher ich die IDE starte""Hinzufügen"" klickenIch musste aber feststellen, dass dies die Ausführung der IDE nicht beschleunigt. Ich müsste also weiterhin den Echtzeitschutz generell deaktivieren, um mit ""normaler"" Geschwindigkeit arbeiten zu können. Habe ich etwas falsch gemacht oder falsch verstanden? Wie müsste man es richtig machen?",1,false,"26 Januar, 2018","Du hast ja auch nur die einzelne Programmdatei ausgeschlossen. Meist sind dicke IDEs aber ja nicht nur eine Programmdatei, sondern bestehen aus einer Menge von Komponenten. Es dürfte sinnvoller sein, den Installationspfad der Entwicklungsumgebung auszuschließen, d.h. eine Ausnahme für den Ordner einzurichten und nicht für die einzelne .exe.",0
c415ce55d3c245258e9cff93375a721d,508,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/windows-defender-probleme-mit-3rd-party/9674be7b-e389-4994-b7fb-05f44c66eaaa,de-de,Windows Defender Probleme mit 3rd Party Virenscanner (Malwarebytes),dfazendin,"19 Januar, 2018","Guten Tag,seit der Update, Versionen: 1703/1709, Creators Update bekomme ich folgenden kleinere ""Problemen"" mit Windows Defender weill ich einen dritt AV Anbieter, Malwarebytes einsetzte:1. Die neue Tatsachen: Windows Defentders Echtzeitschutz wird deaktiviert wenn ein andere AV eingesetzt wird: (Vor Creators Update lief Malwarebytes und WIndows Defender nebeneinander OHNE Problem...Hiermit habe ich mich abgefunden das Windows nun hierfür nicht den Echtzeitschutz übernimmt obwohl Malwarebytes, im eigentliche Sinne kein wirklichen AV Tool ist.2. Seitdem funktinioniert aber der Viren- und Spywaredefinition nicht mehr korrekt. - Vor der Update hat Windows automatisch den Update der Viren- und Spywaredefinition. Dieses muss ich nunmanuell durchführen. - Vor der Update hat Windows automatisch mindestens in bestimmten abstanden einenSchnellüberprüfung durchgeführt. Dieses findet nicht mehr automatisch statt, sondern auch hier muss ich einen Scan manuell durchführen.3. Ich habe herausgfunden das ich in ""Aufgabenplanung"" einen Scan and durchsuchen auf Risiken für Windows Defender erstellen kann.Dieses habe ich auch eingestellt und zwar beim Start des Systems, mit 15 Minuten Zögerung sowieaktiviert (siehe Screenshot oben). Trotzdem startet Windows Defender kein Udpate das Spyware- und Virendefinitions Datei (wie es beschrieben ist) und anschließend den Scheduled Scan.4. Windows Defender Security Center gibt an das für das Viren und Bedröhungsschutz nicht aktiv ist:Hier wird das ""AV"" Malwarebytes von Windows eingetragen. Allerdings besteht nicht die Möglichkeit Malwarebytes hier anzuklicken zum öffnen.Diesen Problemen habe ich bereits in einen Rückruf von Microsoft ins Detail erklärt, allerdings könnte mir die Support Mitabeiterin nicht helfen obwohl sie sich über Support-LogMeInRescue.exe sich auf mein System eingloggt hat. Sie erklärte mir das wenn alles richtig funktionieren soll, muss ich Malwarebytes deaktivieren oder de-installieren. Kann mir jemanden hierzu behilflich sein. Es ist zwar kein Beinbruch wenn ich manuell alles in Windows Defender Starte, aber meines Erachtens nach ist das nicht der Weg, oder?Danke.",6,true,"19 Januar, 2018","Die Microsoft Mitarbeiterin hat dir doch schon den richtigen Tipp gegeben: deinstalliere die nachinstallierte Lösung wieder, dann funktioniert auch der Defender.",0
1c93dc2cdead43c18a7299016c00fd88,514,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/windows-defender-security-center/6176ba7a-386f-441d-b0b1-367db0f2196f,de-de,Windows Defender Security Center - Benachrichtigungen im Info-Center,hjTotzke,"26 Dezember, 2017","Hallo ... - der überwachte Ordnerzugriff ist schon eine gute Sache. A B E R :Die Infos insbesondere bzgl. blockierter nicht autorisierter Änderungen sind textlich so stark abgekürzt, daß ich öfter nicht erkennen kann, von welcher lokalen Anwendung ein Änderungsversuch ausging, wie der vollständige Pfad dorthin lautet. Aber gerade DAS wäre ja interessant zu wissen und ohne genaue Kenntnis der blockierten Anwendungsdatei kann ich diese ja auch nicht der Liste zugelassener Apps hinzufügen..Kann man die Benachrichtigungen irgendwo als eine Art Verlaufsdatei oder ähnlich mit ungekürztem Volltext anzeigen ??In der Defender-Programmoberfläche kann ich nichts dazu finden, eine entsprechende Produktverbesserung wäre sicher sinnvoll. MfG hjTotzke",14,true,"1 Januar, 2018","DANKE - aber was auf den ersten Blick vielversprechend aussieht scheint unter Win10 v1709 nicht mehr zu funktionieren. Etliche Befehle als User wie Admin probiert, es tut sich gar nichts oder 'keine Parameter gefunden...'Schade, also doch wieder Avira, Bitdefender o.ä., um einen handelbaren Ransom-Schutz zu haben.Doch, nur sind die bisher gegebenen Tipps überhaupt nicht zum Problem passend. Die Verweise auf Eventlog und Powershell an sich waren korrekt, um den Überwachten Ordnerzugriff geht es in den genannten Artikeln aber überhaupt nicht. Lies mal hier rein, der Artikel erläutert die Sache sinnvoller:https://www.deskmodder.de/blog/2017/10/29/ueberwachter-ordnerzugriff-blockierungen-in-der-ereignisanzeige-anzeigen-id-1123-windows-10/",2
738d71184ef24d7a98243950fd1dc27d,180,"protect,Windows Defender,Installation/Deinstallation und Upgrade,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/windows-defender/10f508d5-110e-44ec-b23a-21683dc75d9e,de-de,Windows Defender,AlmarRosser,"27 Januar, 2018",Guten Tag wie sehe ich ob ich Windows Defender auf meinem Pc installiert habe ?,12,false,"29 Januar, 2018","Hallo,das sieht man unter unter Windows-Icon=EinstellungKlick an ""Update und Sicherheit""Klick on Windows Defender und dann Windows Defender Security Center.Hier öffnest Du Windows Defender Security Center und erhälts den Screen mit""Ihr Gerät ist geschützt""Wenn Defender Aktiv ist sollte allen Ikons so aussehen:Hier im Windows Defender kann mann allen anderen Einsteluungen vornehmen.Hoffentlich kommst du hiermit klar..Viel Spaß, D. Fazendin",0
79191ea694054c7b9ab64ffd91e15459,171,"protect,Windows Defender,Aktualisierung der Definitionen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/windows-defnder-warnt-skript-ordner-common/30549ace-dc57-4aee-9058-2cbc1dcb6ddb,de-de,<windows Defnder warnt Skript Ordner common navigator ist undefiniert. Fehlercode 800A1391. Display Exe.wie beseitigt man den Fehler.,HansRollke,"24 Januar, 2018",Beim Einschalten des Notebooks Warnt der Windows Defender Ordner common display exe navigator ist undefiniert. Fehler Code 800A1391.Wie kann man den Fehler beheben.,9,true,"27 Januar, 2018","Das freut mich sehr zu hören, Hans!Vielen Dank für die Rückmeldung, kann anderen hilfreich sein. Und noch viel Freude mit Windows; bei weiteren Fragen sind wir ja gern für dich da.Herzliche Grüße,Jörg",3
934ae32a58304765a7578de42325261d,64,"protect,Microsoft Security Essentials,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 7",https://answers.microsoft.com/de-de/protect/forum/all/windows-7-mse-seit-update-im-januar-teilweise/ea54189e-6d0a-457c-916d-a81d05a4b7c8,de-de,Windows 7 - MSE - seit Update im Januar teilweise extrem hohe CPU-Auslastung,Faltohrkatze,"26 Januar, 2018","PC Marke Selfmade, CPU Intel Core i7-3770, Windows 7 aktuell gepacht; SSD240GB (C), SSD 120GB (D+E), 2 HD intern a 2 TB, 2 HD extren a 4 TB, 2 Brenner, 16 GB Hier läuft jeden Freitag am Nachmittag ein Vollscan. Seit dem Updatepaket Anfang Januar wird eine teilweise extrem hohe Auslastung der CPU bemerkt, die mitunter minutenlang alle 8 Kerne zu 100% auslasten. Bis dato waren so 3 bis 8 auch mal 12% üblich. Gibt es dafür eine Erklärung?Bis Anfang Januar konnte man nebenbei auf einem anderen useraccount einen automatisierten Scannerbetrieb mit einem Spezialwechselscanner und automatischer Bildnachbearbeitungssoftware laufen lassen. Das kann man bei den seit Januar beim Virenvollscann wegen der teilweise irrwitzigen CPU-Volllast vergessen. Der Nutzer des PC ist seit 02/1992 Online und hatte noch niemals Schadsoftware auf seinen Selfmade-PC. Ja - so etwas gibt es auch. Denn früher gab es mal Dr. Salomon und später das gute F-Prot.",0,false,"26 Januar, 2018","Nachdem sich die Änderungen an Windows bedingt durch die CPU Sicherheitslücken auf die Performance gehen und sich einerseits speziell bei Windows 7 als auch bei I/O Operationen negativ auswirken, würde ich in die Richtung denken. Verschiebe den Vollscan in eine Zeit, an der nicht am PC gearbeitet wird oder schalte ihn ganz ab.",2
15f66b7b86a24ee48c558dafd63dcf7b,83,"protect,Microsoft Security Essentials,Suchen, Erkennen und Entfernen von Bedrohungen,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/windows-10-prof-ist-das-beste-betriebssystem-das/6f01b313-c8d2-4b76-8384-e32e99a01056,de-de,windows 10 prof. ist das beste betriebssystem das ich bisher kenn-gibt es von microsoft eine software das esnoch sicherer gegen hacker macht,vweyhe,"24 Oktober, 2017",ich brauch was am besten von Microsoft was meine dten gegen Diebstahl sichert egal was es kostet,2,false,"24 Oktober, 2017","Heißt ""externe Festplatten"". Darauf kopiert man Daten und schließt diese dann weg.",1
6261028e53eb478181519ebc038aada8,913,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/viren-und-spayware-l%c3%a4sst-sich-nicht/ae9f3bbb-10e3-40dd-acf5-9474d33aac25,de-de,Viren- und Spayware lässt sich nicht aktualisieren - Ox80004004 - erbitte Hinweise - Danke,Ursuskater,"25 Januar, 2018","Hallo, ich kann Windows Defender nicht aktualisieren. Es wird der Fehler Code 0x80004004 angegeben. Was muss ich tun, um meinen PC sicher zu nutzen ?Ich bedanke mich für hilfreiche Hinweise !",85,false,"26 Januar, 2018","Hallo Ursuskater,Wenn Sie erhalten die Fehlermeldung, dass Definitionsaktualisierungen nicht überprüft, heruntergeladen oder installiert werden können, schlage ich Ihnen die folgende Methode anzuwenden.Methode: Manuelles Installieren von aktuellen Definitionen und Überprüfen von Windows Update-DateienMicrosoft stellt Updates für Windows Defender über Microsoft Windows Update, Automatische Updates sowie über Windows Server Update Service (WSUS) bereit. In einigen Fällen können Sie Fehlermeldungen erhalten, die mit diesen Diensten, jedoch nicht mit Windows Defender in Zusammenhang stehen. Um die Quelle des Problems zu ermitteln, versuchen Sie zuerst, die aktuellen Definitionen manuell zu installieren. Wenn Sie die aktuellen Definitionen manuell installieren können, ist das Problem wahrscheinlich ein Windows Update-Problem. Hierfinden Sie weitere Schritte. Lassen Sie uns wissen ob es geholfen hat.Mit freundlichen GrüßenSvetlana",11
b8e79c06ad784d4bb4d054fdcb3f69e2,94,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/microsoft-defender-unter-windows-10-entfernt-vba/daea4fcc-a7c5-4f5a-b163-e0a1a3167c33,de-de,"Microsoft Defender unter Windows 10 entfernt VBA-Module in Excel, Falschinterpreation ""TrojanDowloader:O97M/Powdow""",TGM GmbH,"26 Januar, 2018","Hallo zusammenWir haben in letzter Zeit immer wieder das Problem, dass bei Kunden, welche unsere VBA-programmierten Excel-Anwendungen nutzen, durch MS Defender sämtliche darin verwendeten VBA-Module gelöscht werden. Wenn so eine Datei mit Windows Defender gescannt wird, erscheint die Meldung:TrojanDowloader:O97M/PowdowNatürlich haben wir keinen Virus eingebaut und Win Defender interpretiert hier etwas falsch. Die Schwierigkeit: wir verwenden einen sehr umfangreichen Code und bevor wir nun den ganzen Code analysieren, stelle ich in der Community die Frage, ob jemand damit Erfahrung hat und weiss, was für eine Codekombination diese Fehlinterpretation auslösen könnte?Danke im Voraus für Eure Antworten.Peter",0,true,"26 Januar, 2018","Da wirst du eher bei den Entwicklern im MSDN fragen müssen, anstatt hier bei den Endusern, wenn da jemand mit dir in den Code einsteigen soll:https://social.msdn.microsoft.com/Forums/de-DE/homeAls Entwickler solltet ihr euch sonst hier mal umschauen und ggfs. die betroffenen Scripts hochladen:https://www.microsoft.com/en-us/wdsi/filesubmission",0
044dd71bef524ef598b72e85dfd3fab3,303,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/was-bedeutet-apps-und-dateien-%c3%bcberpr%c3%bcfen/a1e2a483-54c4-4279-9414-9436c7ca978d,de-de,"Was bedeutet ""Apps und Dateien überprüfen""?",enisldic,"26 Januar, 2018","Man kann im Windows Defender Security Center unter dem Punkt ""Apps und Dateien überprüfen"" wählen zwischen ""Blockieren"", ""Warnen"" und ""Deaktiviert"". Was wird blockiert, wenn ich hier ""Blockieren"" einstelle?",52,false,"26 Januar, 2018","Programme, die aus dem Internet heruntergeladen werden und die dem Windows Smartscreen Filter gänzlich unbekannt sind.",3
330b2c6a0bb8425f8d489bd44b2e8bcb,1,"protect,Windows Defender,Aktualisierung der Definitionen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/fehler-beim-update-der-viren-und/c2100643-ac70-467b-8118-798f46985da9,de-de,Fehler beim Update der Viren- und Spywaredefinitionen,PeterStrauch94,"30 Oktober, 2017",Ich wollte das Update machen was mir ständig empfohlen wird zu machen und es geht einfach nicht.Fehlercode: 0x80004004 ich soll es wohl später erneut versuchen aber ich denke das es dann immer noch nicht klappen wird.Was kann man da noch zusätzlich machen?,63,false,"31 Oktober, 2017","Hallo PeterStrauch94Microsoft stellt Updates für Windows Defender über Microsoft Windows Update, Automatische Updates sowie über Windows Server Update Service (WSUS) bereit. In einigen Fällen können Sie Fehlermeldungen erhalten, die mit diesen Diensten, jedoch nicht mit Windows Defender in Zusammenhang stehen. Um die Quelle des Problems zu ermitteln, versuchen Sie zuerst, die aktuellen Definitionen manuell zu installieren. Wenn Sie die aktuellen Definitionen manuell installieren können, ist das Problem wahrscheinlich ein Windows Update-Problem. Wenn Sie versuchen, in Windows Defender nach Aktualisierungen zu suchen und erhalten Sie die Fehlermeldung, dass Definitionsaktualisierungen nicht überprüft, heruntergeladen oder installiert werden können, schlage ich Ihnen das Manuelles Installieren von aktuellen Definitionen und Überprüfen von Windows Update-Dateien(Metode 2)Lassen Sie uns wissen ob es geholfen hat. Mit freundlichen Grüßen,Svetlana",3
8272d9b9bcf445aba898c297c97456aa,88,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/habe-mir-in-grenzenlos-naiver-weise-wahrscheinlich/97b51f47-b43d-4653-a154-fb194cd9b622,de-de,Habe mir in grenzenlos naiver Weise wahrscheinlich eine Laus in den Pelz gesetzt. Habe einer remote technikerin meinen PC überlassen.,WalterDr. Sobotka,"9 Januar, 2018","Offenbar hat sie sich als Administratorin ständigen Zugang zu meinem PC verschafft. Früher hatte ich beim Start keinen Hinweis ""Eingabe des Administratoren- Kennworts"" notwendig. Am Desktop habe ich ""ihr"" Symbolbild ""Assistance Technique"" und wenn ich das öffne sehe ich bei ""Sicherheit"" die Administratorenberechtigungen, die ich aber als Laie nicht ändern bzw. löschen kann. Wer kann mir bitte helfen. Ich weiß, das wird wahrscheinlich was kosten. Aber für meine Dummheit muss ich auch bezahlen.",3,true,"12 Januar, 2018","Es gibt in den meisten Gegenden Computerläden, die nicht nur Geräte verkaufen, sondern auch solche Dienstleistungen vollbringen. Und normalerweise sollte die Installation des Systems auch dann keine dreistellige Summe kosten.Empfehlungen dazu aus der Ferne abzugeben ist aber leider nicht möglich.",4
db7e74e0f361409ca92d282e74b5d26e,940,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/webcam-zugriff/d0803053-7c5f-4860-a32c-906b04baca0f,de-de,Webcam Zugriff,Joh23,"21 Januar, 2018","Warum gibt Kaspersky IS zeitweise den Hinweis ""Dem Programm wurde der Zugriff auf die Webcam Verboten""? In zwei Fällen: 1: C:\Windows\System32\DeviceCensus.exe; 2: C:\Windows\System32\taskhostw.exe. , obwohl ich bei Datenschutz, Kamera, APPS auf aus gestellt habe. Kann mir jemand Auskunft geben warum das so und ob das abstellbar ist. Dieser Warnhinweis ist erst seit Win10 Version 1709 Dez. Updates!",205,false,"21 Januar, 2018","Warum Kaspersky etwas macht, müsstest du den Kaspersky Support fragen oder in einem Forum, welches sich mit Kaspersky beschäftigt.",1
df2294aee695405b84be68f68373b6a9,140,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/schwachstelle-skype-im-bitdefender-wird-gemeldet/552818f4-a5d0-4c32-8afb-4d3b1fc15b9b,de-de,Schwachstelle Skype im Bitdefender wird gemeldet,MichaelKrämer1,"20 Januar, 2018","Schwachstelle Skype wird erkannt beim Schwachstellen-Scan im aktuellen Bitdefnder. Nach dem Versuch die Skype-Version upzudaten werde ich auf das entsprechende Produkt aus dem MS-Store verwiesen, das aber in aktueller Version bereits installiert ist.",26,false,"21 Januar, 2018","Hallo Michael,danke für deine Nachricht!Meine Meinung nach, sollst du den Hersteller kontaktieren und fragen nach, ob dies kein Fehlalarm ist. Momentan sollte man Windows Defender benutzen, da viele andere Antivirensoftware auf den neueren Windows 10 Systeme problematisch sind. Ich hoffe, ich konnte dir helfen.Wenn du weitere Fragen hast, melde dich wieder bei uns.LGAEG",0
e17bde0927da41a6bca5d9583bd5581d,225,"protect,Windows Defender,Aktualisierung der Definitionen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/defender-security-center/3ec6b01f-e023-4a9e-ac26-2c20cd489721,de-de,Defender Security Center,MartinStaub,"12 Januar, 2018","Ich bekomme vom Windows einige Benachrichtigungen über Viren und BedrohungschutzBenötigt Freigaben unteranderem vom Outlook, kann uch sein das dies im Zusammenhang mit der 32 Bit Version von Office 2016 ist.(Wegen den gechäftlichen Erweiterungen im Word, musste ich die 32 Bit Version installieren)Frage wo kann ich diese vollständig nachlesen? Damit ich dann den Pfad finde was ich FreigebenmussDanke Martin",1,true,"12 Januar, 2018","Vermutlich hast du den ""Überwachten Ordnerzugriff"" in den Einstellungen aktiviert. Falls du das absichtlich gemacht haben solltest, lies hier, wie man damit umgeht:https://www.deskmodder.de/blog/2017/10/29/ueberwachter-ordnerzugriff-blockierungen-in-der-ereignisanzeige-anzeigen-id-1123-windows-10/Ansonsten schalte die Funktion in den Defender-Optionen einfach wieder aus.",3
df2ad19530cf4089bf7ced67062a49f9,10,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/windows-defender-einstellung-wird-vom/cf790c47-6d72-4235-9c51-e1ac6eaa20b5,de-de,Windows Defender: Einstellung wird vom Administrator verwaltet,abdu003,"6 Januar, 2018","Guten Tag,Mein Computer besitzt das neuste Update von Windows 10 (vom 05.01.2018).Wenn ich bei dem Windows Defender Security Center auf ""App- & Browsersteuerung"" gehe, ist das Auswahlfeld unter ""Apps und Dateien überprüfen"" grau und auf ""Deaktiviert"" und ich kann es nicht ändern. Dadrüber steht ""Diese Einstellung wird vom Administrator verwaltet"" obwohl ich bereits mit dem Admin Account angemeldet bin. Dieses ""SmartScreen für Microsoft Edge"" funktioniert wiederum.Wie kann ich das denn ändern oder sozusagen das Feld freischalten sodass ich die Einstellung auf ""Warnen"" statt ""Deaktiviert"" ändern kann?Habe vor einer Woche avast antivirus deinstalliert und ich habe kein anderes Programm auf dem Rechner welches mit dem Thema zu tun hat.Ich hoffe jemand kann mir helfen, vielen Dank im voraus.Liebe Grüße",204,true,"12 Januar, 2018","Hallo zurück,danke für deine Antwort.Diese ausgegraute Einstellung kann durch eine Gruppenrichtlinie bzw. eine Änderung in der Registry so erscheinen.Als nächstes müsste ich wissen, welche Windows Version du verwendest.Windows Pro oder Home?Für Pro (mit Gruppenrichtlinien):In der Windows 10 Pro kann man es so beheben.Windows-Taste + R drücken gpedit.msc eingeben und startenRichtlinie für Lokaler Computer -> Computerkonfiguration -> Administrative Vorlagen -> Windows-Komponenten -> Windows Defender Smartscreen -> ExplorerIm rechten Fensterteil dann Windows Defender Smartscreen konfigurieren doppelt anklickenIm neuen Fenster dann auch ""Nicht konfiguriert"" umschalten und abspeichern.Jetzt kann man das Windows Defender Security Center unter App und Browsersteuerung nachschauen, ob ""App und Dateien überprüfen"" wieder einstellbar sind.Für Home:Da Windows 10 Home Nutzer keine Gruppenrichtlinien haben, muss es in der Registry überprüft werden.Windows-Taste + R drücken regedit eingeben und startenZum Pfad: HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows\System gehen.Im rechten Fensterteil nun EnableSmartScreen und wenn vorhanden ShellSmartScreenLevel per Rechtsklick löschenSollte man diese nicht löschen können muss im linken Verzeichnisbaum ein Rechtsklick auf System gemacht werden und die Berechtigungen geändert werden.Und auch hier das Windows Defender Security Center öffnen und nachschauen, ob man nun die Einstellungen wieder vornehmen kannIch hoffe ich konnte dir erstmal weiterhelfen und stehe bei weiteren Anliegen natürlich zur Verfügung.GrußLeo",27
3293036789d845f79e2aac6fa2290838,57,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/trojaner/719a4690-d594-4717-9966-c63231d38cf0,de-de,Trojaner,BerndKelm,"11 Januar, 2018",Dieser Virus JS:Agent-EDB(Try) wird alle paar Minuten von meinem Virenprogramm angezeigt.Kennt den Jemand bzw. weiß Er wie man den wieder los wird? Habe AVG,0,true,"12 Januar, 2018","Hallo Bernd,wenn Du AVG nutzt und den besagten Virus loswerden möchtest, bist Du wohl bei dem AVG-Support genauer beraten. Falls Du die neueste Version des Virenschutzprogramms bereits installiert hat, enthält diese wohl weitere Informationen zur Entfernung eines solchen Virus.Während andere Fragen offen bleiben, kannst Du Dich gerne wieder bei uns melden.Mit freundlichen GrüßenDamian",1
1338b5a9d9d84fabbaf521353a5d6137,717,"protect,Windows Defender,Aktualisierung der Definitionen,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/windows-defender-antivirus-l%c3%a4sst-sich-nicht/a575b826-e05b-4df5-abbf-845970db17d6,de-de,Windows Defender Antivirus lässt sich nicht mehr aktualisieren,Armin_563,"12 Januar, 2018","Folgender Fehler erscheint: Fehlercode -2147023278 Fehler beim Aktualisieren der Schutzdefinitiones wird bereists anderweitig eine Installation ausgeführt. Beenden Sie den anderen Installationsvorgang, bevor Sie diese Installation fortsetzen",82,false,"15 Januar, 2018","Hallo Armin,in einem ersten Schritt würde ich dir empfehlen, diesen Artikel durchzugehen. Hier geht es um so beheben Sie Definitionsupdateprobleme für Windows Defender Lass uns wissen, ob er dir hilft. Wenn nicht, stehen wir zur Verfügung :)Vielen Dank und liebe GrüßeKyle",6
02471ef9821747d4aaf940487fad9953,108,"protect,Weitere,Installation/Deinstallation und Upgrade,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/kompatible-fremd-programme-gegen-viren/aa0860b9-d6fc-4f67-a075-a67b6abb70c2,de-de,Kompatible Fremd-Programme gegen Viren,A. User,"13 Januar, 2018","Es scheint so zu sein, dass viele User die Warnung vor jeglicher Fremdsoftware gegen Viren nicht nur nicht ernst nehmen sondern sich dadurch genervt fühlen. Es scheint mir daher sinnvoll, Erfahrungen in einem Thread zu sammeln, welche Software sich als kompatibel herausgestellt hat.Um mal zu beginnen: Seit Jahren nutze ich sowohl bei windows 7 als auch bei einer von drei windows 10-Installationen ""Free Comodo Internet Security Suite"". Alle updates haben sich dennoch installiert, so dass ich davon ausgehe, dass diese Software mit windows 10 kompatibel ist.",2,false,"13 Januar, 2018","HiIn der Theorie ist jede Software, die von ihrem Hersteller für Windows 10 freigegeben ist, ist damit auch kompatibel.In der Praxis hat jede diese Software ihre Macken, die - früher oder später - ziemlich negative (bis zum Stillstand) Einwirkungen aus das System haben.Im Grunde genommen ist die Schutzwirkung von Windows 10 -Bordmitteln ist genauso gut/schlecht wie von Drittanbietern-Proggies, allerdings mit einem großen Vorteil, dass Defender keine negativen Einwirkungen auf das System hat.https://www.heise.de/ct/ausgabe/2017-5-Erneute-Diskussion-ueber-die-Daseinsberechtigung-von-Anti-Viren-Software-3624907.html",0
